index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
2,task-1-2,vm4,0.0,0.2180000000007567,0.222794,0.0
9,task-1-9,vm3,0.0,0.2809999999990396,0.280672,0.0
10,task-1-10,vm4,0.0,0.3120000000017171,0.311367,0.0
15,task-1-15,vm4,0.0,0.4209999999984575,0.426776,0.0
18,task-1-18,vm3,0.0,0.4370000000017171,0.428794,0.0
1,task-1-1,vm2,0.0,0.4530000000013388,0.451219,0.0
16,task-1-16,vm4,0.0,0.4680000000007567,0.468344,0.0
8,task-1-8,vm3,0.0,0.5620000000017171,0.554956,0.0
12,task-1-12,vm4,0.0,0.5620000000017171,0.555968,0.0
6,task-1-6,vm4,0.0,0.625,0.630336,0.0
21,task-1-21,vm3,0.0,0.6709999999984575,0.670185,0.0
0,task-1-0,vm2,0.0,0.6870000000017171,0.6795,0.0
14,task-1-14,vm4,0.0,0.7180000000007567,0.712346,0.0
5,task-1-5,vm4,0.0,0.7809999999990396,0.779385,0.0
22,task-1-22,vm3,0.280672,0.5149999999994179,0.802199,0.2809999999990396
3,task-1-3,vm1,0.0,0.8120000000017171,0.811328,0.0
17,task-1-17,vm4,0.222794,0.6569999999992433,0.872234,0.2180000000007567
4,task-1-4,vm2,0.451219,0.4679999999971187,0.91873,0.4530000000013388
19,task-1-19,vm4,0.311367,0.625,0.94169,0.3120000000017171
23,task-1-23,vm4,0.426776,0.5940000000009604,1.020526,0.4209999999984575
24,task-1-24,vm4,0.468344,0.625,1.0913,0.4680000000007567
25,task-1-25,vm4,0.556968,0.6089999999967404,1.172405,0.5620000000017171
32,task-1-32,vm4,0.630336,0.6399999999994179,1.265187,0.625
33,task-1-33,vm4,0.712346,0.625,1.344965,0.7180000000007567
11,task-1-11,vm1,0.811328,0.8909999999996217,1.706391,0.8120000000017171
20,task-1-20,vm1,1.706391,0.8590000000003783,2.555381,1.7030000000013388
27,task-4-27,vm3,0.428794,2.2969999999986612,2.725966,0.4370000000017171
28,task-1-28,vm3,0.555968,2.2969999999986612,2.854313,0.5620000000017171
29,task-1-29,vm3,0.670185,2.313000000001921,2.981725,0.6709999999984575
30,task-1-30,vm3,0.802199,2.3290000000015425,3.131499,0.7959999999984575
31,task-1-31,vm3,2.725966,0.5159999999996217,3.252293,2.7340000000003783
35,task-1-35,vm3,2.854313,0.5159999999996217,3.381212,2.8590000000003783
34,task-6-34,vm4,0.779385,2.7190000000009604,3.492706,0.7809999999990396
37,task-1-37,vm3,2.981725,0.5469999999986612,3.525097,2.9840000000003783
43,task-1-43,vm3,3.131499,0.5309999999990396,3.653349,3.125
45,task-1-45,vm3,3.252293,0.5620000000017171,3.807098,3.25
46,task-1-46,vm3,3.381212,0.5780000000013388,3.952819,3.375
51,task-1-51,vm3,3.525097,0.5470000000022992,4.080111,3.5309999999990396
55,task-1-55,vm3,3.653349,0.5470000000022992,4.200597,3.6559999999990396
57,task-1-57,vm3,3.807098,0.5309999999990396,4.337934,3.812000000001717
64,task-1-64,vm3,3.952819,0.5149999999994179,4.474651,3.9530000000013388
71,task-1-71,vm3,4.080111,0.5309999999990396,4.601353,4.078000000001339
72,task-1-72,vm3,4.200597,0.5309999999990396,4.727685,4.203000000001339
74,task-1-74,vm3,4.337934,0.5159999999996217,4.861994,4.343000000000757
75,task-1-75,vm3,4.474651,0.5319999999992433,4.998078,4.468000000000757
36,task-5-36,vm4,0.872234,4.139999999999418,5.008156,0.875
41,task-1-41,vm4,0.94169,4.15599999999904,5.092588,0.9370000000017171
82,task-1-82,vm3,4.601353,0.5309999999990396,5.134282,4.609000000000378
42,task-1-42,vm4,1.020526,4.15599999999904,5.173795,1.014999999999418
44,task-1-44,vm4,1.0913,4.171999999998661,5.270388,1.0930000000007567
90,task-1-90,vm3,4.727685,0.5309999999990396,5.270388,4.734000000000378
95,task-2-95,vm3,4.861994,0.9059999999990396,5.770809,4.859000000000378
96,task-1-96,vm3,4.998078,0.9059999999990396,5.907459,5.0
98,task-1-98,vm3,5.134282,0.8909999999996217,6.03763,5.139999999999418
99,task-1-99,vm3,5.270388,0.9059999999990396,6.177233,5.264999999999418
101,task-1-101,vm3,5.770809,0.5630000000019209,6.325652,5.764999999999418
102,task-1-102,vm3,5.908566,0.5310000000026776,6.443521,5.90599999999904
47,task-5-47,vm4,1.172405,5.59400000000096,6.764138,1.1709999999984575
49,task-1-49,vm4,1.265187,5.59400000000096,6.856815,1.264999999999418
52,task-1-52,vm4,1.344965,5.59400000000096,6.937601,1.3430000000007567
53,task-1-53,vm4,3.492706,3.514999999999418,7.02047,3.5
54,task-1-54,vm4,5.008156,2.110000000000582,7.123003,5.014999999999418
56,task-9-56,vm4,5.092588,6.827999999997701,11.924297,5.093000000000757
58,task-1-58,vm4,5.173795,6.84400000000096,12.019867,5.1709999999984575
59,task-1-59,vm4,5.270388,6.828000000001339,12.096295,5.264999999999418
61,task-1-61,vm4,6.764138,5.422000000002299,12.179887,6.764999999999418
63,task-1-63,vm4,6.856815,5.390999999999622,12.25724,6.859000000000378
65,task-1-65,vm4,6.937601,5.40599999999904,12.337,6.937000000001717
66,task-1-66,vm4,7.02047,5.40599999999904,12.417497,7.014999999999418
69,task-1-69,vm4,7.123003,5.359000000000378,12.481727,7.125
70,task-1-70,vm4,11.924297,0.6570000000028813,12.57945,11.920999999998457
73,task-2-73,vm4,12.019867,0.8440000000009604,12.853071,12.014999999999418
76,task-1-76,vm4,12.096295,0.8600000000005821,12.953468,12.093000000000757
78,task-2-78,vm4,12.179887,1.0159999999996217,13.205054,12.187000000001717
81,task-1-81,vm4,12.25724,1.0620000000017171,13.304778,12.25
83,task-1-83,vm4,12.337,1.0469999999986612,13.383069,12.343000000000757
85,task-1-85,vm4,12.417497,1.0470000000022992,13.471703,12.420999999998457
88,task-1-88,vm4,12.481727,1.0780000000013388,13.558484,12.484000000000378
91,task-3-91,vm4,12.57945,1.514999999999418,14.094855,12.578000000001339
94,task-4-94,vm4,12.853071,2.2190000000009604,15.074721,12.859000000000378
100,task-1-100,vm4,12.953468,2.202999999997701,15.153767,12.953000000001339
104,task-1-104,vm4,13.205054,2.0469999999986612,15.243704,13.203000000001339
105,task-1-105,vm4,13.304778,2.0159999999996217,15.330901,13.312000000001717
106,task-1-106,vm4,13.383069,2.047000000002299,15.429985,13.389999999999418
109,task-1-109,vm4,13.471703,2.0159999999996217,15.490487,13.468000000000757
112,task-1-112,vm4,13.558484,2.0159999999996217,15.585583,13.562000000001717
115,task-1-115,vm4,14.094855,1.5940000000009604,15.681308,14.093000000000757
118,task-1-118,vm4,15.074721,0.6869999999980791,15.760684,15.078000000001339
119,task-1-119,vm4,15.153767,0.6870000000017171,15.840122,15.15599999999904
121,task-1-121,vm4,15.243704,0.7030000000013388,15.95766,15.25
122,task-1-122,vm4,15.330901,0.6869999999980791,16.021403,15.328000000001339
128,task-1-128,vm4,15.429985,0.6879999999982829,16.119821,15.437000000001717
136,task-1-136,vm4,15.490487,0.7190000000009604,16.197121,15.484000000000378
142,task-1-142,vm4,15.585583,0.7029999999977008,16.288612,15.578000000001339
145,task-1-145,vm4,15.681308,0.6719999999986612,16.363863,15.687000000001717
147,task-1-147,vm4,15.760684,0.6720000000022992,16.444068,15.764999999999418
150,task-1-150,vm4,15.840122,0.7190000000009604,16.556142,15.843000000000757
151,task-1-151,vm4,15.95766,0.6559999999990396,16.614422,15.953000000001339
153,task-1-153,vm4,16.021403,0.6720000000022992,16.683354,16.014999999999418
163,task-1-163,vm4,16.121237,0.6399999999994179,16.767684,16.125
167,task-2-167,vm4,16.197121,0.8279999999977008,17.025607,16.20300000000134
168,task-1-168,vm4,16.288612,0.8280000000013388,17.111134,16.28099999999904
180,task-1-180,vm4,16.363863,0.8440000000009604,17.200483,16.35900000000038
181,task-1-181,vm4,16.444068,0.8279999999977008,17.271282,16.437000000001717
187,task-1-187,vm4,16.556142,0.7969999999986612,17.35991,16.562000000001717
107,task-10-107,vm3,6.03763,12.0470000000023,18.077498,6.03099999999904
108,task-1-108,vm3,6.177233,12.032000000002881,18.208344,6.1709999999984575
194,task-4-194,vm4,16.614422,1.7190000000009604,18.326949,16.60900000000038
110,task-1-110,vm3,6.325652,12.014999999999418,18.349353,6.328000000001339
111,task-1-111,vm3,6.443521,12.046999999998661,18.481892,6.437000000001717
113,task-1-113,vm3,18.077498,0.5149999999994179,18.590332,18.07800000000134
123,task-1-123,vm3,18.208344,0.5149999999994179,18.723651,18.20300000000134
125,task-1-125,vm3,18.349353,0.5159999999996217,18.852426,18.343000000000757
197,task-3-197,vm4,16.683354,2.202999999997701,18.895938,16.687000000001717
198,task-1-198,vm4,16.767684,2.235000000000582,18.995183,16.764999999999418
199,task-1-199,vm4,17.025607,2.047000000002299,19.080337,17.03099999999904
200,task-1-200,vm4,17.111134,2.061999999998079,19.16485,17.10900000000038
206,task-1-206,vm4,17.200483,2.0469999999986612,19.254028,17.20300000000134
219,task-1-219,vm4,17.271282,2.063000000001921,19.328018,17.264999999999418
220,task-1-220,vm4,17.35991,2.0309999999990396,19.39165,17.35900000000038
223,task-1-223,vm4,18.326949,1.1719999999986612,19.495135,18.32800000000134
231,task-1-231,vm4,18.895938,0.7350000000005821,19.624876,18.889999999999418
238,task-1-238,vm4,18.995183,0.7030000000013388,19.711099,19.0
245,task-1-245,vm4,19.080337,0.7179999999971187,19.796955,19.07800000000134
248,task-6-248,vm4,19.16485,2.7660000000032596,21.937547,19.170999999998457
249,task-1-249,vm4,19.254028,2.764999999999418,22.015567,19.25
7,task-10-7,vm2,0.6795,23.0,23.693583,0.6870000000017171
13,task-1-13,vm2,0.91873,22.78200000000288,23.696482,0.9209999999984575
40,task-1-40,vm2,23.696482,0.7179999999971187,24.418535,23.70300000000134
38,task-1-38,vm2,23.693583,0.7339999999967404,24.422129,23.687000000001717
126,task-8-126,vm3,18.481892,7.203000000001339,25.684363,18.48400000000038
50,task-1-50,vm2,24.422129,1.375,25.803854,24.420999999998457
131,task-1-131,vm3,18.590332,7.202999999997701,25.805074,18.593000000000757
134,task-1-134,vm3,18.723651,7.202999999997701,25.930341,18.718000000000757
139,task-1-139,vm3,18.852426,7.186999999998079,26.047919,18.85900000000038
60,task-1-60,vm2,25.805074,0.375,26.172935,25.795999999998457
140,task-1-140,vm3,25.684363,0.48399999999674037,26.176862,25.687000000001717
146,task-1-146,vm3,25.805074,0.5,26.304493,25.795999999998457
152,task-1-152,vm3,25.930341,0.5160000000032596,26.432919,25.920999999998457
62,task-1-62,vm2,26.172935,0.3600000000005821,26.531899,26.170999999998457
154,task-1-154,vm3,26.047919,0.5,26.545458,26.045999999998457
155,task-1-155,vm3,26.176862,0.5160000000032596,26.689999,26.170999999998457
48,task-1-48,vm2,24.418535,2.3290000000015425,26.753143,24.420999999998457
160,task-1-160,vm3,26.304493,0.5160000000032596,26.813656,26.295999999998457
161,task-1-161,vm3,26.432919,0.5,26.941768,26.437000000001717
170,task-1-170,vm3,26.545458,0.5160000000032596,27.058562,26.545999999998457
171,task-1-171,vm3,26.689999,0.48399999999674037,27.172743,26.687000000001717
172,task-1-172,vm3,26.813656,0.5,27.316822,26.812000000001717
176,task-1-176,vm3,26.941768,0.5,27.432786,26.937000000001717
26,task-8-26,vm1,2.555381,30.04699999999866,32.608653,2.562000000001717
177,task-7-177,vm3,27.058562,5.687999999998283,32.756838,27.062000000001717
179,task-1-179,vm3,27.172743,5.7040000000015425,32.86863,27.170999999998457
183,task-1-183,vm3,27.316822,5.671999999998661,32.992045,27.312000000001717
