index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
11,task-1-11,vm4,0.0,0.23400000000037835,0.239555,0.0
14,task-1-14,vm3,0.0,0.2809999999990396,0.28725,0.0
15,task-1-15,vm4,0.0,0.3279999999977008,0.334803,0.0
5,task-1-5,vm2,0.0,0.3899999999994179,0.398994,0.0
2,task-1-2,vm3,0.0,0.4219999999986612,0.422179,0.0
23,task-1-23,vm4,0.0,0.43699999999807915,0.435038,0.0
6,task-1-6,vm3,0.0,0.5469999999986612,0.542815,0.0
1,task-1-1,vm2,0.0,0.6559999999990396,0.654647,0.0
10,task-1-10,vm3,0.0,0.6869999999980791,0.686413,0.0
0,task-1-0,vm1,0.0,0.75,0.74935,0.0
18,task-1-18,vm3,0.28725,0.5309999999990396,0.813007,0.2809999999990396
9,task-1-9,vm2,0.398994,1.0469999999986612,1.434638,0.3899999999994179
13,task-1-13,vm2,0.654647,1.0469999999986612,1.700338,0.6559999999990396
7,task-10-7,vm4,0.0,6.686999999998079,6.688556,0.0
3,task-1-3,vm4,0.0,6.796999999998661,6.799465,0.0
27,task-4-27,vm4,0.0,7.75,7.74822,0.0
31,task-1-31,vm4,0.0,7.827999999997701,7.829078,0.0
19,task-1-19,vm4,0.0,7.921999999998661,7.923768,0.0
35,task-1-35,vm4,0.239555,7.78099999999904,8.024552,0.23400000000037835
39,task-1-39,vm4,0.334803,7.764999999999418,8.09498,0.3279999999977008
43,task-1-43,vm4,0.435038,19.78099999999904,20.226308,0.43699999999807915
47,task-5-47,vm4,6.688556,15.0470000000023,21.734089,6.686999999998079
51,task-1-51,vm4,6.799465,15.03099999999904,21.830534,6.796999999998661
55,task-1-55,vm4,7.74822,14.171999999998661,21.922035,7.75
59,task-1-59,vm4,7.829078,14.1720000000023,22.002448,7.827999999997701
63,task-1-63,vm4,7.923768,14.15599999999904,22.080768,7.921999999998661
67,task-2-67,vm4,8.024552,14.312999999998283,22.337156,8.014999999999418
71,task-1-71,vm4,8.09498,14.34400000000096,22.433792,8.092999999997119
75,task-1-75,vm4,20.226308,2.313000000001921,22.529958,20.21799999999712
79,task-1-79,vm4,21.734089,0.8909999999996217,22.626947,21.73400000000038
83,task-1-83,vm4,21.830534,0.8899999999994179,22.715766,21.8279999999977
87,task-1-87,vm4,21.922035,0.875,22.800183,21.92199999999866
91,task-3-91,vm4,22.002448,1.3429999999971187,23.347052,22.0
95,task-2-95,vm4,22.080768,1.5470000000022992,23.620564,22.0779999999977
99,task-1-99,vm4,22.337156,1.389999999999418,23.722979,22.3279999999977
22,task-1-22,vm3,0.422179,23.312000000001717,23.732394,0.4219999999986612
103,task-1-103,vm4,22.433792,1.360000000000582,23.797887,22.43699999999808
17,task-1-17,vm2,1.434638,23.68800000000192,25.122105,1.4369999999980791
21,task-1-21,vm2,1.700338,23.656000000002678,25.3632,1.7029999999977008
107,task-10-107,vm4,22.529958,7.28099999999904,29.821153,22.53099999999904
111,task-1-111,vm4,22.626947,7.264999999999418,29.892859,22.625
115,task-1-115,vm4,22.715766,7.26600000000326,29.988397,22.71799999999712
119,task-1-119,vm4,22.800183,7.28099999999904,30.078578,22.79699999999866
123,task-1-123,vm4,23.347052,6.813000000001921,30.164066,23.34299999999712
26,task-8-26,vm3,0.542815,30.312000000001717,30.855615,0.5469999999986612
30,task-1-30,vm3,0.686413,30.32800000000134,31.016315,0.6869999999980791
127,task-4-127,vm4,23.620564,7.514999999999418,31.143411,23.625
131,task-1-131,vm4,23.722979,7.485000000000582,31.202051,23.71799999999712
135,task-6-135,vm4,23.797887,9.545999999998457,33.342371,23.79699999999866
