index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
3,task-1-3,vm4,0.000713,0.20300000000133878,0.20365,0.0
2,task-1-2,vm3,0.000713,0.23500000000058208,0.239773,0.0
11,task-1-11,vm4,0.000713,0.2970000000022992,0.305152,0.0
14,task-1-14,vm3,0.000713,0.39099999999962165,0.397552,0.0
5,task-1-5,vm2,0.000713,0.4059999999990396,0.409941,0.0
10,task-1-10,vm3,0.000713,0.5309999999990396,0.53283,0.0
0,task-1-0,vm1,0.0,0.5940000000009604,0.599782,0.0
6,task-1-6,vm3,0.000713,0.6409999999996217,0.647471,0.0
1,task-1-1,vm2,0.0,0.6720000000022992,0.666907,0.0
18,task-1-18,vm3,0.239773,0.5620000000017171,0.793288,0.23500000000058208
22,task-1-22,vm3,0.397552,0.5470000000022992,0.931542,0.39099999999962165
9,task-1-9,vm2,0.409941,0.5320000000028813,0.940863,0.4059999999990396
4,task-1-4,vm1,0.599782,0.5780000000013388,1.167533,0.5940000000009604
13,task-1-13,vm2,0.666907,0.5629999999982829,1.234171,0.6720000000022992
17,task-1-17,vm2,0.940863,0.5929999999971187,1.534073,0.9380000000019209
8,task-1-8,vm1,1.167533,0.6409999999996217,1.807303,1.1720000000022992
21,task-1-21,vm2,1.234171,0.5780000000013388,1.807303,1.235000000000582
25,task-1-25,vm2,1.534073,0.5,2.038902,1.5309999999990396
29,task-1-29,vm2,1.807303,0.4679999999971187,2.281806,1.8130000000019209
12,task-1-12,vm1,1.807303,0.5779999999977008,2.399958,1.8130000000019209
33,task-1-33,vm2,2.038902,0.5160000000032596,2.543055,2.0309999999990396
37,task-1-37,vm2,2.281806,0.5,2.780254,2.2809999999990396
16,task-1-16,vm1,2.399958,0.5780000000013388,2.977359,2.3909999999996217
41,task-1-41,vm2,2.543055,0.46899999999732245,3.020945,2.547000000002299
45,task-1-45,vm2,2.780254,0.5,3.29059,2.7809999999990396
49,task-1-49,vm2,3.020945,0.48400000000037835,3.49858,3.0159999999996217
20,task-1-20,vm1,2.977359,0.6559999999990396,3.623478,2.9690000000009604
53,task-1-53,vm2,3.29059,0.4540000000015425,3.736919,3.2809999999990396
57,task-1-57,vm2,3.49858,0.4850000000005821,3.984191,3.5
61,task-1-61,vm2,3.736919,0.48400000000037835,4.225747,3.735000000000582
65,task-1-65,vm2,3.984191,0.4680000000007567,4.451324,3.985000000000582
