index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
23,task-1-23,vm4,0.006386,-1,7.364898,7.35899999999674
19,task-1-19,vm4,0.0,-1,7.364898,7.35899999999674
8,task-1-8,vm4,0.0,-1,7.364898,7.35899999999674
2,task-1-2,vm4,0.0,-1,7.364898,7.35899999999674
14,task-1-14,vm4,0.0,-1,7.364898,7.35899999999674
17,task-1-17,vm3,0.0,-1,7.364898,7.35899999999674
11,task-1-11,vm3,0.0,-1,7.364898,7.35899999999674
1,task-1-1,vm1,0.0,-1,7.364898,7.35899999999674
30,task-1-30,vm4,0.007525,-1,7.364898,7.342999999997119
7,task-10-7,vm3,0.0,-1,7.366135,7.35899999999674
27,task-4-27,vm4,0.006386,-1,7.366135,7.35899999999674
0,task-1-0,vm4,0.0,-1,7.366135,7.35899999999674
4,task-1-4,vm2,0.0,-1,7.366135,7.35899999999674
3,task-1-3,vm2,0.0,-1,7.366135,7.35899999999674
12,task-1-12,vm3,0.0,-1,7.366135,7.35899999999674
26,task-8-26,vm3,7.366135,-1,14.537405,14.53099999999904
44,task-1-44,vm4,7.366135,-1,14.537405,14.514999999999418
31,task-1-31,vm3,7.366135,-1,14.537405,14.514999999999418
39,task-1-39,vm3,7.366135,-1,14.537405,14.514999999999418
62,task-1-62,vm4,7.366135,-1,14.537405,14.514999999999418
36,task-5-36,vm4,7.366135,-1,14.537405,14.514999999999418
6,task-1-6,vm2,7.366135,-1,14.537405,14.53099999999904
51,task-1-51,vm3,7.366135,-1,14.537405,14.514999999999418
56,task-9-56,vm4,7.366135,-1,14.537405,14.514999999999418
59,task-1-59,vm4,7.366135,-1,14.537405,14.514999999999418
13,task-1-13,vm1,7.366135,-1,14.537405,14.53099999999904
5,task-1-5,vm2,7.366135,-1,14.537405,14.53099999999904
34,task-6-34,vm4,7.366135,-1,14.537405,14.514999999999418
49,task-1-49,vm4,7.366135,-1,14.537405,14.514999999999418
45,task-1-45,vm4,7.366135,-1,14.537405,14.514999999999418
60,task-1-60,vm3,14.539414,-1,21.684316,21.67199999999866
96,task-1-96,vm4,14.539414,-1,21.699359,21.68699999999808
71,task-1-71,vm4,14.539414,-1,21.699359,21.68699999999808
9,task-1-9,vm2,14.539414,-1,21.699359,21.7029999999977
54,task-1-54,vm3,14.537405,-1,21.699359,21.68699999999808
53,task-1-53,vm3,14.537405,-1,21.699359,21.68699999999808
67,task-2-67,vm4,14.537405,-1,21.699359,21.68699999999808
57,task-1-57,vm3,14.537405,-1,21.699359,21.68699999999808
15,task-1-15,vm1,14.539414,-1,21.699359,21.7029999999977
92,task-1-92,vm4,14.539414,-1,21.699359,21.68699999999808
93,task-1-93,vm4,14.539414,-1,21.699359,21.68699999999808
94,task-4-94,vm4,14.539414,-1,21.699359,21.68699999999808
83,task-1-83,vm4,14.539414,-1,21.699359,21.68699999999808
10,task-1-10,vm2,14.539414,-1,21.699359,21.7029999999977
73,task-2-73,vm4,14.539414,-1,21.699359,21.68699999999808
106,task-1-106,vm4,21.699359,-1,28.881224,28.85900000000038
16,task-1-16,vm2,21.699359,-1,28.881224,28.875
110,task-1-110,vm4,21.699359,-1,28.881224,28.85900000000038
18,task-1-18,vm2,21.699359,-1,28.881224,28.875
63,task-1-63,vm3,21.699359,-1,28.881224,28.85900000000038
111,task-1-111,vm4,21.699359,-1,28.881224,28.85900000000038
102,task-1-102,vm4,21.699359,-1,28.881224,28.85900000000038
107,task-10-107,vm4,21.699359,-1,28.881224,28.85900000000038
118,task-1-118,vm4,21.699359,-1,28.881224,28.85900000000038
65,task-1-65,vm3,21.699359,-1,28.881224,28.85900000000038
70,task-1-70,vm3,21.699359,-1,28.883816,28.875
21,task-1-21,vm1,21.699359,-1,28.883816,28.89099999999962
113,task-1-113,vm4,21.699359,-1,28.883816,28.875
121,task-1-121,vm4,21.699359,-1,28.883816,28.875
61,task-1-61,vm3,21.684316,-1,28.883816,28.875
122,task-1-122,vm4,28.881224,0.23399999999674037,29.108085,28.85900000000038
72,task-1-72,vm3,28.883816,0.2649999999994179,29.155358,28.875
20,task-1-20,vm2,28.883816,0.375,29.266386,28.89099999999962
74,task-1-74,vm3,28.883816,0.4219999999986612,29.304616,28.875
79,task-1-79,vm3,28.895561,0.5149999999994179,29.41022,28.875
22,task-1-22,vm2,28.883816,0.6090000000003783,29.502645,28.89099999999962
24,task-1-24,vm2,29.266386,0.5,29.758364,29.26599999999962
25,task-1-25,vm1,28.895561,0.875,29.767583,28.89099999999962
28,task-1-28,vm2,29.502645,0.5,30.000815,29.48400000000038
127,task-4-127,vm4,28.883816,1.2179999999971187,30.11343,28.875
128,task-1-128,vm4,28.883816,1.3590000000003783,30.242169,28.875
29,task-1-29,vm2,29.758364,0.48400000000037835,30.251411,29.75
138,task-1-138,vm4,28.895561,1.4529999999977008,30.349404,28.875
124,task-1-124,vm4,28.883816,1.5469999999986612,30.433756,28.875
33,task-1-33,vm2,30.000815,0.5,30.493746,29.98400000000038
129,task-1-129,vm4,28.883816,1.625,30.515206,28.875
134,task-1-134,vm4,28.895561,1.7179999999971187,30.6044,28.875
141,task-1-141,vm4,29.108085,1.5790000000015425,30.685177,29.09299999999712
32,task-1-32,vm1,29.767583,0.9219999999986612,30.685177,29.75
37,task-1-37,vm2,30.251411,0.46899999999732245,30.716249,30.23400000000038
38,task-1-38,vm2,30.493746,0.46899999999732245,30.963117,30.48400000000038
40,task-1-40,vm2,30.716249,0.5,31.21507,30.7029999999977
43,task-1-43,vm2,30.963117,0.48400000000037835,31.44922,30.9529999999977
35,task-1-35,vm1,30.685177,1.4059999999990396,32.096736,30.67199999999866
41,task-1-41,vm1,32.096736,0.625,32.717486,32.0779999999977
42,task-1-42,vm1,32.717486,0.6399999999994179,33.354782,32.7029999999977
46,task-1-46,vm1,33.354782,0.5790000000015425,33.941793,33.34299999999712
126,task-8-126,vm4,28.883816,5.609000000000378,34.495675,28.875
151,task-1-151,vm4,30.11343,4.46900000000096,34.580618,30.09299999999712
50,task-1-50,vm1,33.941793,0.7030000000013388,34.633666,33.92199999999866
155,task-1-155,vm4,30.242169,4.40599999999904,34.659741,30.23400000000038
77,task-7-77,vm3,28.895561,6.03099999999904,34.915265,28.875
173,task-2-173,vm4,30.349404,4.578000000001339,34.915265,30.3279999999977
180,task-1-180,vm4,30.433756,4.593000000000757,35.02435,30.42199999999866
81,task-1-81,vm3,29.155358,5.890999999999622,35.043641,29.139999999999418
181,task-1-181,vm4,30.515206,4.609000000000378,35.116983,30.5
85,task-1-85,vm3,29.304616,5.859000000000378,35.176341,29.29699999999866
184,task-1-184,vm4,30.6044,4.59400000000096,35.197336,30.59299999999712
52,task-1-52,vm1,34.633666,0.6090000000003783,35.244886,34.625
190,task-1-190,vm4,30.685177,4.593000000000757,35.277212,30.67199999999866
103,task-1-103,vm3,29.41022,5.890999999999622,35.294775,29.389999999999418
192,task-1-192,vm4,34.495675,0.875,35.379672,34.48400000000038
114,task-1-114,vm3,34.915265,0.5,35.420503,34.90599999999904
116,task-1-116,vm3,35.043641,0.5159999999996217,35.555007,35.03099999999904
117,task-1-117,vm3,35.176341,0.5159999999996217,35.68692,35.15599999999904
120,task-1-120,vm3,35.294775,0.5159999999996217,35.816708,35.28099999999904
130,task-1-130,vm3,35.420503,0.5469999999986612,35.961153,35.40599999999904
55,task-1-55,vm1,35.244886,0.7189999999973224,35.965188,35.23400000000038
197,task-3-197,vm4,34.580618,1.3909999999996217,35.965188,34.56199999999808
204,task-1-204,vm4,34.659741,1.3909999999996217,36.052585,34.63999999999942
131,task-1-131,vm3,35.555007,0.5309999999990396,36.098207,35.54699999999866
206,task-1-206,vm4,34.915265,1.2190000000009604,36.134719,34.90599999999904
68,task-1-68,vm1,35.965188,0.7970000000022992,36.763728,35.9529999999977
47,task-5-47,vm2,31.21507,5.875,37.100843,31.2029999999977
