index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
7,task-4-7,vm4,0.0,1.4059999999590218,1.401514,0.0
3,task-2-3,vm4,0.0,1.577999999979511,1.5776,0.0
15,task-8-15,vm4,0.0,5.437999999965541,5.437956,0.0
11,task-1-11,vm4,0.0,5.437999999965541,5.439975,0.0
31,task-1-31,vm4,0.0,5.5,5.491305,0.0
23,task-2-23,vm4,0.0,5.765999999945052,5.763868,0.0
1,task-5-1,vm2,0.0,5.983999999938533,5.988973,0.0
2,task-8-2,vm3,0.0,7.922000000020489,7.926875,0.0
5,task-3-5,vm2,0.0,8.047000000020489,8.051155,0.0
14,task-1-14,vm3,0.0,8.047000000020489,8.067157,0.0
9,task-3-9,vm2,5.988973,4.157000000006519,10.131934,5.983999999938533
19,task-10-19,vm4,0.0,11.702999999979511,11.696726,0.0
27,task-4-27,vm4,0.0,12.687999999965541,12.692604,0.0
35,task-8-35,vm4,1.401514,15.202999999979511,16.602491,1.4059999999590218
39,task-2-39,vm4,1.5776,15.280999999959022,16.857705,1.577999999979511
10,task-9-10,vm3,0.0,17.718999999924563,17.713412,0.0
0,task-6-0,vm1,0.0,17.780999999959022,17.777178,0.0
43,task-6-43,vm4,5.437956,13.577999999979511,19.016659,5.437999999965541
6,task-4-6,vm3,0.0,19.655999999959022,19.649747,0.0
18,task-6-18,vm3,7.926875,15.765999999945052,23.689329,7.922000000020489
47,task-9-47,vm4,5.439975,18.375,23.808278,5.437999999965541
13,task-9-13,vm2,8.051155,20.046999999904074,28.097166,8.047000000020489
22,task-8-22,vm3,8.067157,22.75,30.805653,8.062999999965541
26,task-4-26,vm3,17.713412,15.094000000040978,32.816936,17.718999999924563
17,task-5-17,vm2,10.131934,23.57799999997951,33.715986,10.140999999945052
21,task-5-21,vm2,28.097166,11.234000000054948,39.326162,28.093999999924563
25,task-3-25,vm2,33.715986,7.64000000001397,41.359804,33.71899999992456
30,task-9-30,vm3,19.649747,21.891000000061467,41.540625,19.655999999959022
34,task-1-34,vm3,23.689329,17.96799999999348,41.661002,23.68799999996554
29,task-3-29,vm2,39.326162,4.030999999959022,43.357154,39.32799999997951
38,task-6-38,vm3,30.805653,14.859000000054948,45.662755,30.81299999996554
42,task-5-42,vm3,32.816936,15.655999999959022,48.467486,32.81299999996554
4,task-10-4,vm1,17.777178,-1,49.979711,49.98399999993853
46,task-4-46,vm3,41.540625,8.827999999979511,50.372757,41.54700000002049
33,task-9-33,vm2,41.359804,19.766000000061467,61.121246,41.35899999993853
37,task-5-37,vm2,43.367233,22.905999999959022,66.287225,43.375
41,task-4-41,vm2,61.121246,8.625,69.74418,61.125
45,task-3-45,vm2,66.287225,5.391000000061467,71.677003,66.28099999995902
49,task-7-49,vm2,69.74418,12.625,82.366745,69.75
8,task-7-8,vm1,49.979711,132.85999999998603,182.841368,49.98399999993853
12,task-7-12,vm1,182.841368,21.344000000040978,204.191183,182.84399999992456
16,task-2-16,vm1,204.191183,2.64000000001397,206.827952,204.18799999996554
20,task-6-20,vm1,206.827952,116.39099999994505,323.218237,206.8279999999795
24,task-10-24,vm1,323.218237,-1,354.971851,354.96899999992456
28,task-7-28,vm1,354.971851,119.57800000009593,474.549323,354.96899999992456
32,task-7-32,vm1,474.549323,70.89099999994505,545.439092,474.5470000000205
36,task-2-36,vm1,545.439092,75.98400000005495,621.424803,545.4379999999655
40,task-3-40,vm1,621.424803,75.51599999994505,696.941223,621.4220000000205
44,task-1-44,vm1,696.941223,38.64000000001397,735.57479,696.9379999999655
48,task-6-48,vm1,735.57479,15.655999999959022,751.239296,735.5779999999795
