index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
14,task-1-14,vm4,0.0,0.2029999999795109,0.205469,0.0
34,task-1-34,vm2,0.0,0.34299999999348074,0.343056,0.0
0,task-6-0,vm4,0.0,2.406000000075437,2.40536,0.0
17,task-5-17,vm4,0.0,3.922000000020489,3.924688,0.0
16,task-2-16,vm4,0.0,4.187000000034459,4.196216,0.0
2,task-8-2,vm3,0.0,8.0,8.01218,0.0
3,task-2-3,vm3,0.0,8.484000000054948,8.484578,0.0
13,task-9-13,vm4,0.0,8.984000000054948,8.997151,0.0
6,task-4-6,vm4,0.0,9.952999999979511,9.959671,0.0
7,task-4-7,vm3,0.0,10.234000000054948,10.242635,0.0
5,task-3-5,vm3,0.0,11.234000000054948,11.242916,0.0
35,task-8-35,vm2,0.0,15.437000000034459,15.451622,0.0
4,task-10-4,vm4,0.0,15.89000000001397,15.898421,0.0
8,task-7-8,vm3,8.027838,8.577999999979511,16.59286,8.01500000001397
1,task-5-1,vm4,0.0,17.39000000001397,17.401193,0.0
9,task-3-9,vm3,8.484578,9.093999999924563,17.577768,8.484000000054948
18,task-6-18,vm4,0.205469,19.344000000040978,19.55297,0.2029999999795109
37,task-5-37,vm2,0.343056,20.98499999998603,21.332079,0.34299999999348074
40,task-3-40,vm2,15.451622,8.015999999945052,23.452877,15.437000000034459
19,task-10-19,vm4,2.40536,23.046999999904074,25.466302,2.406000000075437
10,task-9-10,vm3,10.242635,16.07799999997951,26.320773,10.234000000054948
11,task-1-11,vm3,11.242916,15.202999999979511,26.448917,11.234000000054948
41,task-4-41,vm2,21.332079,5.953000000095926,27.289,21.32799999997951
20,task-6-20,vm4,3.924688,23.67099999997299,27.607218,3.922000000020489
21,task-5-21,vm4,4.196216,24.92200000002049,29.114094,4.187000000034459
22,task-8-22,vm4,8.997151,24.20299999997951,33.193394,8.984000000054948
15,task-8-15,vm3,16.59286,17.469000000040978,34.076374,16.59299999999348
23,task-2-23,vm3,17.577768,16.484000000054948,34.076374,17.57799999997951
26,task-4-26,vm4,9.959671,24.219000000040978,34.179892,9.952999999979511
27,task-4-27,vm4,15.898421,19.25,35.153621,15.89000000001397
28,task-7-28,vm4,17.401193,20.67200000002049,38.06936,17.39000000001397
30,task-9-30,vm4,19.55297,23.29599999997299,42.844466,19.54700000002049
31,task-1-31,vm4,25.466302,17.484000000054948,42.940334,25.45299999997951
24,task-10-24,vm3,26.320773,19.07799999997951,45.397705,26.31200000003446
25,task-3-25,vm3,26.448917,19.98499999998603,46.429217,26.43700000003446
47,task-9-47,vm2,23.452877,23.56200000003446,47.026668,23.45299999997951
33,task-9-33,vm4,27.607218,20.15700000000652,47.763088,27.59299999999348
36,task-2-36,vm4,29.114094,18.92200000002049,48.036529,29.109000000054948
42,task-5-42,vm4,33.193394,16.32799999997951,49.52519,33.18700000003446
38,task-6-38,vm3,34.076374,16.32799999997951,50.390431,34.06200000003446
29,task-3-29,vm3,34.076374,17.31299999996554,51.380266,34.06200000003446
43,task-6-43,vm4,34.179892,17.51500000001397,51.690633,34.17200000002049
39,task-2-39,vm3,45.397705,6.437999999965541,51.829637,45.39000000001397
44,task-1-44,vm3,46.429217,5.51500000001397,51.951731,46.42200000002049
45,task-3-45,vm4,35.153621,17.10999999998603,52.252361,35.14000000001397
46,task-4-46,vm3,50.390431,3.2820000000065193,53.682893,50.39000000001397
48,task-6-48,vm4,38.070609,16.31299999996554,54.380509,38.06200000003446
49,task-7-49,vm4,42.844466,14.469000000040978,57.321263,42.84299999999348
12,task-7-12,vm1,0.0,83.79700000002049,83.79657,0.0
32,task-7-32,vm1,83.79657,22.20299999997951,106.007612,83.79700000002049
