index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-5-1,vm2,0.0,32.59299999999348,32.591217,0.0
5,task-3-5,vm2,0.0,34.68700000003446,34.673308,0.0
2,task-8-2,vm3,0.0,34.98400000005495,34.969786,0.0
0,task-6-0,vm1,0.0,35.03100000007544,35.016538,0.0
14,task-1-14,vm3,0.001005,35.125,35.11306,0.0
3,task-2-3,vm4,0.0,36.48400000005495,36.479801,0.0
6,task-4-6,vm3,0.0,36.98400000005495,36.982756,0.0
19,task-10-19,vm4,0.002403,42.40700000000652,42.411943,0.0
9,task-3-9,vm2,32.591217,10.516000000061467,43.094891,32.59299999999348
15,task-8-15,vm4,0.002005,46.21900000004098,46.219994,0.0
10,task-9-10,vm3,0.0,46.28100000007544,46.268253,0.0
27,task-4-27,vm4,0.002403,47.18799999996554,47.189122,0.0
11,task-1-11,vm4,0.0,47.28100000007544,47.271266,0.0
31,task-1-31,vm4,0.002946,47.34400000004098,47.348063,0.0
7,task-4-7,vm4,0.0,48.32799999997951,48.326956,0.0
23,task-2-23,vm4,0.002403,48.59400000004098,48.599214,0.0
35,task-8-35,vm4,36.479801,16.265999999945052,52.736744,36.46900000004098
39,task-2-39,vm4,42.411943,10.327999999979511,52.736744,42.40700000000652
43,task-6-43,vm4,46.219994,8.625,54.851717,46.21900000004098
47,task-9-47,vm4,47.189122,12.51500000001397,59.71376,47.18799999996554
13,task-9-13,vm2,34.673308,26.625,61.297703,34.68700000003446
18,task-6-18,vm3,34.969786,39.29700000002049,74.277315,34.96900000004098
22,task-8-22,vm3,35.11306,46.73400000005495,81.84525,35.10999999998603
26,task-4-26,vm3,36.982756,46.92200000002049,83.89008,36.96900000004098
17,task-5-17,vm2,43.094891,46.78099999995902,89.876358,43.09400000004098
30,task-9-30,vm3,46.268253,47.39099999994505,93.665945,46.26600000006147
21,task-5-21,vm2,61.297703,34.21900000004098,95.528159,61.29700000002049
34,task-1-34,vm3,74.277315,59.71899999992456,133.993082,74.26600000006147
38,task-6-38,vm3,81.84525,56.51599999994505,138.360721,81.84400000004098
25,task-3-25,vm2,89.876358,50.46900000004098,140.341691,89.875
42,task-5-42,vm3,83.89008,57.53099999995902,141.418822,83.89100000006147
29,task-3-29,vm2,95.528159,46.921999999904074,142.442151,95.51600000006147
46,task-4-46,vm3,93.665945,50.03099999995902,143.697522,93.65700000000652
4,task-10-4,vm1,35.016538,-1,148.373257,148.39000000001397
33,task-9-33,vm2,140.341691,26.843999999924563,167.193134,140.34400000004098
41,task-4-41,vm2,167.193134,9.125,176.310766,167.18799999996554
37,task-5-37,vm2,142.455876,34.45400000002701,176.904351,142.4529999999795
45,task-3-45,vm2,176.310766,2.0780000000959262,178.39231,176.31299999996554
49,task-7-49,vm2,176.904351,11.734000000054948,188.637946,176.90700000000652
8,task-7-8,vm1,148.373257,122.56299999996554,270.930336,148.39000000001397
12,task-7-12,vm1,270.930336,49.53100000007544,320.466881,270.9529999999795
16,task-2-16,vm1,320.466881,17.31299999996554,337.784073,320.469000000041
20,task-6-20,vm1,337.784073,43.59299999999348,381.376833,337.7820000000065
24,task-10-24,vm1,381.376833,-1,429.104284,429.10999999998603
28,task-7-28,vm1,429.104284,89.96799999999348,519.076667,429.10999999998603
32,task-7-32,vm1,519.076667,35.625,554.68719,519.0779999999795
36,task-2-36,vm1,554.68719,26.90700000000652,581.604883,554.7029999999795
40,task-3-40,vm1,581.604883,20.70299999997951,602.294575,581.609999999986
44,task-1-44,vm1,602.294575,26.969000000040978,629.265423,602.3129999999655
48,task-6-48,vm1,629.265423,35.07799999997951,664.351634,629.2820000000065
