index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
3,task-1-3,vm2,0.012913,0.31199999999989814,0.33174,0.0
1,task-1-1,vm2,0.012913,0.5469999999995707,0.570654,0.0
10,task-1-10,vm1,0.012913,0.5469999999995707,0.574099,0.0
2,task-10-2,vm4,0.012913,5.983999999999469,5.999182,0.0
16,task-10-16,vm4,0.012913,11.889999999999418,11.908523,0.0
0,task-10-0,vm3,0.0,11.938000000000102,11.949052,0.0
6,task-1-6,vm3,0.012913,12.061999999999898,12.089316,0.0
8,task-1-8,vm3,0.012913,12.20299999999952,12.221624,0.0
5,task-1-5,vm3,0.012913,12.342999999999847,12.357477,0.0
22,task-10-22,vm4,0.012913,17.811999999999898,17.836645,0.0
4,task-10-4,vm2,0.33174,22.40599999999995,22.745646,0.31199999999989814
23,task-10-23,vm4,0.012913,23.717999999999847,23.735853,0.0
11,task-10-11,vm3,11.949052,12.296000000000276,24.236578,11.92199999999957
12,task-1-12,vm3,12.089316,12.29699999999957,24.379957,12.061999999999898
17,task-10-17,vm4,0.012913,29.67199999999957,29.69887,0.0
19,task-10-19,vm1,0.574099,-1,31.286394,31.264999999999418
28,task-10-28,vm4,0.017041,35.59299999999985,35.620955,0.0
13,task-10-13,vm3,12.221624,24.04700000000048,36.27435,12.20299999999952
14,task-1-14,vm3,12.357477,24.04699999999957,36.410485,12.342999999999847
18,task-1-18,vm3,24.236578,12.313000000000102,36.547899,24.217999999999847
7,task-10-7,vm4,0.012913,41.51499999999942,41.530693,0.0
24,task-1-24,vm1,31.286394,11.969000000000051,43.260854,31.264999999999418
26,task-1-26,vm1,43.260854,0.7660000000005311,44.016164,43.23399999999947
9,task-10-9,vm2,0.570654,44.45300000000043,45.026526,0.5469999999995707
15,task-1-15,vm2,22.745646,22.51599999999962,45.250367,22.717999999999847
20,task-1-20,vm2,45.026526,0.4529999999995198,45.471347,45.0
21,task-1-21,vm2,45.250367,0.4530000000004293,45.709835,45.23399999999947
25,task-10-25,vm4,0.017041,47.40599999999995,47.424802,0.0
27,task-10-27,vm3,24.379957,23.96900000000005,48.35387,24.35899999999947
29,task-10-29,vm4,5.999182,47.4380000000001,53.438412,5.983999999999469
