index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
3,task-1-3,vm3,0.001076,0.28100000000085856,0.288866,0.0
1,task-1-1,vm2,0.0,0.35900000000037835,0.359649,0.0
6,task-1-6,vm2,0.001076,0.5779999999995198,0.590389,0.0
14,task-1-14,vm2,0.359649,0.4539999999997235,0.82318,0.3279999999995198
18,task-1-18,vm2,0.590389,0.4850000000005821,1.063927,0.5469999999986612
20,task-1-20,vm2,0.82318,0.48400000000037835,1.308259,0.7819999999992433
0,task-10-0,vm4,0.0,6.109000000000378,6.109874,0.0
2,task-10-2,vm3,0.001076,11.484000000000378,11.491708,0.0
5,task-1-5,vm3,0.001076,11.625,11.637633,0.0
4,task-10-4,vm4,0.001076,12.015999999999622,12.016069,0.0
11,task-10-11,vm4,0.037821,17.89099999999962,17.927761,0.0
7,task-10-7,vm3,0.037821,22.781999999999243,22.815967,0.0
8,task-1-8,vm3,0.288866,22.656999999999243,22.951905,0.25
12,task-1-12,vm3,11.491708,11.578999999999724,23.066985,11.45299999999952
9,task-10-9,vm4,0.037821,23.781999999999243,23.818004,0.0
22,task-10-22,vm2,1.063927,22.85900000000038,23.925812,1.0319999999992433
13,task-10-13,vm4,0.037821,29.67199999999866,29.709975,0.0
17,task-10-17,vm3,11.637633,22.813000000000102,34.452616,11.593999999999141
21,task-1-21,vm3,22.815967,11.781000000000859,34.59659,22.781999999999243
16,task-10-16,vm4,0.037821,35.6880000000001,35.725822,0.0
19,task-10-19,vm4,0.037821,41.57799999999952,41.609897,0.0
27,task-10-27,vm2,1.308259,45.14099999999962,46.444927,1.2659999999996217
23,task-10-23,vm3,22.951905,23.73400000000038,46.67543,22.906999999999243
26,task-1-26,vm3,23.066985,23.73400000000038,46.804626,23.031999999999243
28,task-10-28,vm4,0.037821,47.5630000000001,47.608639,0.0
29,task-10-29,vm4,6.109874,47.39099999999962,53.513074,6.07799999999952
10,task-1-10,vm1,0.037821,55.28199999999924,55.313726,0.0
15,task-1-15,vm1,55.313726,15.421000000000276,70.744095,55.28199999999924
24,task-1-24,vm1,70.744095,45.14099999999962,115.882548,70.70299999999952
25,task-10-25,vm1,115.882548,-1,167.619909,167.57799999999952
