index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
6,task-1-6,vm2,0.001034,0.4069999999992433,0.410849,0.0
5,task-1-5,vm2,0.0,0.6569999999992433,0.666828,0.0
1,task-1-1,vm1,0.0,2.4069999999992433,2.412875,0.0
8,task-1-8,vm1,2.412875,1.014999999999418,3.422798,2.4069999999992433
14,task-1-14,vm1,3.422798,1.5,4.923609,3.4219999999986612
2,task-10-2,vm4,0.0,6.09400000000096,6.105269,0.0
21,task-1-21,vm1,4.923609,1.3440000000009604,6.271375,4.921999999998661
0,task-10-0,vm3,0.0,11.59400000000096,11.603294,0.0
3,task-1-3,vm3,0.0,11.735000000000582,11.742266,0.0
7,task-10-7,vm4,0.001034,12.015999999999622,12.024226,0.0
17,task-10-17,vm4,0.001034,17.92199999999866,17.922001,0.0
4,task-10-4,vm3,0.0,22.79699999999866,22.795319,0.0
16,task-10-16,vm4,0.001034,23.812999999998283,23.812839,0.0
9,task-10-9,vm2,0.410849,24.28099999999904,24.684742,0.4069999999992433
10,task-1-10,vm2,0.666828,24.28099999999904,24.941465,0.6569999999992433
12,task-1-12,vm2,24.684742,0.5,25.198915,24.687999999998283
15,task-1-15,vm2,24.941858,0.5149999999994179,25.453659,24.937999999998283
18,task-1-18,vm2,25.198915,0.5149999999994179,25.706581,25.187999999998283
20,task-1-20,vm2,25.453659,0.5,25.954597,25.4529999999977
24,task-1-24,vm2,25.706581,0.5,26.204985,25.7029999999977
19,task-10-19,vm4,0.002542,29.7029999999977,29.705942,0.0
13,task-10-13,vm3,0.001034,33.86000000000058,33.864081,0.0
23,task-10-23,vm4,0.002542,35.61000000000058,35.612279,0.0
22,task-10-22,vm1,6.271375,-1,38.122508,38.125
11,task-10-11,vm4,0.001034,41.53199999999924,41.543168,0.0
28,task-10-28,vm3,11.603294,33.39099999999962,44.996563,11.59400000000096
27,task-10-27,vm4,0.002542,47.48500000000058,47.496615,0.0
25,task-10-25,vm2,25.954597,24.21900000000096,50.170904,25.9529999999977
26,task-1-26,vm2,26.204985,24.204000000001543,50.417359,26.2029999999977
29,task-10-29,vm4,6.105269,47.35899999999674,53.460816,6.09400000000096
