index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
3,task-2-3,vm4,0.000955,19.43700000003446,19.441207,0.0
11,task-1-11,vm4,0.00297,19.54700000002049,19.548123,0.0
7,task-4-7,vm4,0.000955,20.54700000002049,20.550554,0.0
1,task-5-1,vm2,0.000955,22.734000000054948,22.742555,0.0
15,task-8-15,vm4,0.00396,24.43700000003446,24.433705,0.0
5,task-3-5,vm2,0.000955,24.75,24.760424,0.0
27,task-4-27,vm4,0.00396,26.875,26.87764,0.0
23,task-2-23,vm4,0.00396,26.875,26.8782,0.0
9,task-3-9,vm2,22.742555,4.530999999959022,27.267109,22.734000000054948
19,task-10-19,vm4,0.00396,31.656000000075437,31.653369,0.0
31,task-1-31,vm4,0.00396,31.656000000075437,31.653369,0.0
2,task-8-2,vm3,0.000955,36.46900000004098,36.474395,0.0
10,task-9-10,vm3,0.00297,44.25,44.256927,0.0
6,task-4-6,vm3,0.000955,46.21900000004098,46.222428,0.0
14,task-1-14,vm3,0.00297,46.23400000005495,46.238129,0.0
35,task-8-35,vm4,19.441207,28.06299999996554,47.495543,19.43700000003446
39,task-2-39,vm4,19.548123,28.625,48.175637,19.54700000002049
43,task-6-43,vm4,20.550554,29.109000000054948,49.664836,20.54700000002049
47,task-9-47,vm4,24.433705,30.43799999996554,54.881759,24.43700000003446
18,task-6-18,vm3,36.474395,25.109000000054948,61.574546,36.46900000004098
22,task-8-22,vm3,44.256927,44.31200000003446,88.56684,44.25
26,task-4-26,vm3,46.222428,44.23400000005495,90.453494,46.21900000004098
13,task-9-13,vm2,24.760424,65.73400000005495,90.481023,24.75
17,task-5-17,vm2,27.267109,68.93800000008196,96.203914,27.26500000001397
30,task-9-30,vm3,46.238129,53.07799999997951,99.317158,46.23400000005495
21,task-5-21,vm2,90.481023,19.015999999945052,109.501607,90.48400000005495
0,task-6-0,vm1,0.0,110.75,110.759483,0.0
25,task-3-25,vm2,96.203914,15.296999999904074,111.498671,96.20300000009593
29,task-3-29,vm2,109.501607,6.328000000095926,115.834109,109.5
34,task-1-34,vm3,61.578265,59.82799999997951,121.413107,61.578000000095926
33,task-9-33,vm2,111.498671,27.31200000003446,138.814475,111.5
38,task-6-38,vm3,88.56684,52.17200000002049,140.735452,88.56200000003446
42,task-5-42,vm3,90.453494,53.25,143.706591,90.45300000009593
46,task-4-46,vm3,99.317158,45.96900000004098,145.28031,99.31200000003446
4,task-10-4,vm1,110.761076,-1,157.261863,157.26500000001397
37,task-5-37,vm2,115.834109,41.811999999918044,157.639386,115.82800000009593
41,task-4-41,vm2,138.814475,22.48499999998603,161.290496,138.81200000003446
45,task-3-45,vm2,157.639386,21.313000000081956,178.956387,157.64000000001397
49,task-7-49,vm2,161.290496,26.984000000054948,188.28221,161.2970000000205
8,task-7-8,vm1,157.261863,49.875,207.136452,157.26500000001397
12,task-7-12,vm1,207.136452,34.92200000002049,242.067951,207.14000000001397
16,task-2-16,vm1,242.067951,77.57799999997951,319.631376,242.06200000003446
20,task-6-20,vm1,319.631376,34.17200000002049,353.816721,319.64000000001397
24,task-10-24,vm1,353.816721,-1,388.360359,388.35900000005495
28,task-7-28,vm1,388.360359,126.07799999997951,514.433076,388.35900000005495
32,task-7-32,vm1,514.433076,78.67200000002049,593.110565,514.4370000000345
36,task-2-36,vm1,593.110565,20.85999999998603,613.966436,593.109000000055
40,task-3-40,vm1,613.966436,20.14000000001397,634.101973,613.969000000041
44,task-1-44,vm1,634.101973,1.0,635.101827,634.109000000055
48,task-6-48,vm1,635.101827,105.42200000002049,740.522598,635.109000000055
