index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-5-1,vm3,0.0,21.156000000075437,21.155604,0.0
13,task-9-13,vm4,0.0,21.18700000003446,21.192254,0.0
6,task-4-6,vm3,0.0,22.953000000095926,22.955159,0.0
22,task-8-22,vm4,0.007335,25.109000000054948,25.111359,0.0
3,task-2-3,vm4,0.0,25.281000000075437,25.287639,0.0
0,task-6-0,vm3,0.0,26.906000000075437,26.914059,0.0
5,task-3-5,vm3,0.0,28.125,28.128778,0.0
9,task-3-9,vm3,21.155604,7.733999999938533,28.888703,21.156000000075437
14,task-1-14,vm3,22.955159,6.155999999959022,29.11106,22.953000000095926
19,task-10-19,vm4,0.0,32.125,32.125998,0.0
17,task-5-17,vm3,26.914059,5.233999999938533,32.142503,26.906000000075437
2,task-8-2,vm4,0.0,35.46900000004098,35.468679,0.0
18,task-6-18,vm3,28.128778,7.594000000040978,35.728901,28.125
21,task-5-21,vm3,28.888703,9.922000000020489,38.822194,28.89000000001397
23,task-2-23,vm3,29.11106,11.375,40.493233,29.109000000054948
10,task-9-10,vm4,0.0,41.828000000095926,41.837834,0.0
27,task-4-27,vm3,32.142503,10.141000000061467,42.280019,32.14000000001397
20,task-6-20,vm4,0.007335,43.48400000005495,43.490575,0.0
28,task-7-28,vm3,35.728901,12.26500000001397,47.987499,35.71900000004098
4,task-10-4,vm4,0.0,47.98400000005495,47.989517,0.0
32,task-7-32,vm3,38.822194,12.65700000000652,51.475544,38.81200000003446
8,task-7-8,vm2,0.0,52.54700000002049,52.558382,0.0
24,task-10-24,vm4,21.192254,32.92200000002049,54.106168,21.18700000003446
26,task-4-26,vm4,25.111359,29.67200000002049,54.78789,25.109000000054948
7,task-4-7,vm2,0.0,56.31200000003446,56.314468,0.0
30,task-9-30,vm4,25.287639,34.42200000002049,59.699657,25.281000000075437
36,task-2-36,vm4,32.125998,27.734000000054948,59.862759,32.125
39,task-2-39,vm4,35.468679,24.655999999959022,60.12139,35.46900000004098
33,task-9-33,vm3,40.493233,20.219000000040978,60.699472,40.48400000005495
34,task-1-34,vm3,42.280019,18.42200000002049,60.699472,42.28100000007544
40,task-3-40,vm4,41.837834,18.983999999938533,60.818243,41.828000000095926
41,task-4-41,vm4,43.490575,18.140999999945052,61.63209,43.48400000005495
42,task-5-42,vm4,47.989517,15.125,63.120279,47.98400000005495
37,task-5-37,vm3,47.987499,15.452999999979511,63.441173,47.98400000005495
45,task-3-45,vm4,54.106168,9.672000000020489,63.785355,54.10900000005495
43,task-6-43,vm3,51.475544,16.0,67.472482,51.46900000004098
44,task-1-44,vm3,60.699472,6.921999999904074,67.633345,60.703000000095926
47,task-9-47,vm4,54.78789,13.672000000020489,68.454068,54.78100000007544
46,task-4-46,vm3,60.699472,8.796999999904074,69.497036,60.703000000095926
49,task-7-49,vm4,59.699657,11.640999999945052,71.345224,59.703000000095926
11,task-1-11,vm2,52.558382,50.10900000005495,102.657771,52.54700000002049
12,task-7-12,vm2,56.314468,57.15700000000652,113.478802,56.31200000003446
25,task-3-25,vm1,0.007335,118.07800000009593,118.089088,0.0
15,task-8-15,vm2,102.657771,47.84399999992456,150.505735,102.65600000007544
16,task-2-16,vm2,113.478802,37.125,150.60161,113.46900000004098
29,task-3-29,vm2,150.505735,18.859000000054948,169.358336,150.5
31,task-1-31,vm2,150.60161,18.984000000054948,169.580545,150.59400000004098
48,task-6-48,vm2,169.358336,11.640999999945052,181.006537,169.35900000005495
35,task-8-35,vm1,118.089088,71.15599999995902,189.241078,118.07800000009593
38,task-6-38,vm1,189.241078,30.625,219.869006,189.23400000005495
