index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
3,task-1-3,vm2,0.001006,0.4219999999986612,0.424968,0.0
14,task-1-14,vm2,0.003729,0.6709999999984575,0.683217,0.0
2,task-10-2,vm4,0.001006,5.953000000001339,5.94599,0.0
6,task-1-6,vm4,0.003004,6.046999999998661,6.035692,0.0
5,task-1-5,vm4,0.001006,6.140999999999622,6.140404,0.0
0,task-10-0,vm3,0.0,11.375,11.376983,0.0
11,task-10-11,vm4,0.003729,12.03099999999904,12.047749,0.0
13,task-10-13,vm4,0.003729,17.920999999998457,17.932682,0.0
4,task-10-4,vm3,0.001006,22.57800000000134,22.580495,0.0
8,task-1-8,vm3,0.003729,22.70300000000134,22.714388,0.0
10,task-1-10,vm3,0.003729,22.82800000000134,22.841285,0.0
9,task-10-9,vm4,0.003729,23.82800000000134,23.83348,0.0
12,task-1-12,vm4,0.003729,23.90599999999904,23.922427,0.0
15,task-1-15,vm4,0.003729,23.98400000000038,23.998547,0.0
16,task-10-16,vm2,0.424968,24.46900000000096,24.885661,0.4059999999990396
22,task-10-22,vm4,5.94599,23.937999999998283,29.878698,5.937000000001717
17,task-10-17,vm3,11.376983,22.85900000000038,34.237258,11.359000000000378
18,task-1-18,vm3,22.580495,11.78099999999904,34.362359,22.562000000001717
20,task-1-20,vm3,22.714388,11.78099999999904,34.496348,22.70300000000134
21,task-1-21,vm3,22.841285,11.81199999999808,34.647625,22.82800000000134
23,task-10-23,vm4,6.035692,29.73400000000038,35.779354,6.03099999999904
24,task-1-24,vm4,6.140404,29.73400000000038,35.874547,6.125
25,task-10-25,vm4,12.047749,30.35900000000038,42.397327,12.03099999999904
26,task-1-26,vm4,17.932682,24.46900000000096,42.400369,17.920999999998457
1,task-1-1,vm1,0.001006,42.40599999999904,42.400369,0.0
19,task-10-19,vm2,0.683217,46.28200000000288,46.957159,0.6709999999984575
28,task-10-28,vm2,24.885661,42.85900000000038,67.741562,24.875
7,task-10-7,vm1,42.400369,-1,72.707061,72.71900000000096
29,task-10-29,vm2,46.957159,42.09299999999712,89.057854,46.95300000000134
27,task-10-27,vm1,72.707061,-1,169.719803,169.70300000000134
